# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2333657	2334652	-	XM_020060453.1		XP_019915848.1	Uncharacterized protein		30910393	PCOAH_00036620	597	597	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2333657	2334652	-	XP_019915848.1		XM_020060453.1	Uncharacterized protein		30910393	PCOAH_00036620	597	198	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2335137	2338359	-						30910394	PCOAH_00036630	3223		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2335137	2338359	-	XM_020060454.1		XP_019915694.1	Uncharacterized protein		30910394	PCOAH_00036630	2495	2495	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2335137	2337522	-	XP_019915694.1		XM_020060454.1	Uncharacterized protein		30910394	PCOAH_00036630	2142	713	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2342872	2348496	+						30910395	PCOAH_00036640	5625		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2342872	2348496	+	XM_020060455.1		XP_019915988.1	Uncharacterized protein		30910395	PCOAH_00036640	5625	5625	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2342872	2348496	+	XP_019915988.1		XM_020060455.1	Uncharacterized protein		30910395	PCOAH_00036640	5625	1874	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2349405	2350185	-						30910396	PCOAH_00036650	781		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2349405	2350185	-	XM_020060456.1		XP_019915833.1	205 kDa Pk1(B+)1+ SICAvar antigen		30910396	PCOAH_00036650	450	450	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2349405	2350185	-	XP_019915833.1		XM_020060456.1	205 kDa Pk1(B+)1+ SICAvar antigen		30910396	PCOAH_00036650	450	149	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2351786	2355317	-						30910397	PCOAH_00036660	3532		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2351786	2355317	-	XM_020060457.1		XP_019915748.1	SICA antigen		30910397	PCOAH_00036660	2994	2994	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2351786	2355317	-	XP_019915748.1		XM_020060457.1	SICA antigen		30910397	PCOAH_00036660	2994	997	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2357671	2358531	-						30910398	PCOAH_00036670	861		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2357671	2358531	-	XM_020060458.1		XP_019915604.1	Uncharacterized protein		30910398	PCOAH_00036670	861	861	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2357671	2358531	-	XP_019915604.1		XM_020060458.1	Uncharacterized protein		30910398	PCOAH_00036670	861	286	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2362197	2363163	-						30910399	PCOAH_00036680	967		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2362197	2363163	-	XM_020060459.1		XP_019915670.1	Uncharacterized protein		30910399	PCOAH_00036680	436	436	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2362222	2363163	-	XP_019915670.1		XM_020060459.1	Uncharacterized protein		30910399	PCOAH_00036680	411	136	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2363688	2364224	+						30910400	PCOAH_00036690	537		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2363688	2364224	+	XM_020060460.1		XP_019916056.1	Uncharacterized protein		30910400	PCOAH_00036690	207	207	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2363688	2364224	+	XP_019916056.1		XM_020060460.1	Uncharacterized protein		30910400	PCOAH_00036690	207	68	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2365326	2365953	-						30910401	PCOAH_00036700	628		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2365326	2365953	-	XM_020060461.1		XP_019915681.1	SICA antigen		30910401	PCOAH_00036700	477	477	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2365326	2365953	-	XP_019915681.1		XM_020060461.1	SICA antigen		30910401	PCOAH_00036700	477	158	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2367024	2369392	-						30910402	PCOAH_00036710	2369		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2367024	2369392	-	XM_020060462.1		XP_019915830.1	SICA antigen		30910402	PCOAH_00036710	2028	2028	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2367024	2369392	-	XP_019915830.1		XM_020060462.1	SICA antigen		30910402	PCOAH_00036710	2028	675	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2369535	2371781	-						30910403	PCOAH_00036720	2247		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2369535	2371781	-	XM_020060463.1		XP_019915922.1	SICA antigen		30910403	PCOAH_00036720	1659	1659	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2369535	2371781	-	XP_019915922.1		XM_020060463.1	SICA antigen		30910403	PCOAH_00036720	1659	552	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2374760	2376064	-						30910404	PCOAH_00036730	1305		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2374760	2376064	-	XM_020060464.1		XP_019915534.1	Uncharacterized protein		30910404	PCOAH_00036730	276	276	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2374760	2376064	-	XP_019915534.1		XM_020060464.1	Uncharacterized protein		30910404	PCOAH_00036730	276	91	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2377325	2377693	-						30910405	PCOAH_00036740	369		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2377325	2377693	-	XM_020060465.1		XP_019915776.1	SICA antigen		30910405	PCOAH_00036740	369	369	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2377325	2377693	-	XP_019915776.1		XM_020060465.1	SICA antigen		30910405	PCOAH_00036740	369	122	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2380011	2383274	-						30910406	PCOAH_00036750	3264		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2380011	2383274	-	XM_020060466.1		XP_019915933.1	SICA antigen		30910406	PCOAH_00036750	2817	2817	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2380011	2383274	-	XP_019915933.1		XM_020060466.1	SICA antigen		30910406	PCOAH_00036750	2817	938	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2384053	2385312	-						30910407	PCOAH_00036760	1260		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2384053	2385312	-	XM_020060467.1		XP_019915984.1	SICA-like antigen		30910407	PCOAH_00036760	1116	1116	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2384053	2385312	-	XP_019915984.1		XM_020060467.1	SICA-like antigen		30910407	PCOAH_00036760	1116	371	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2388096	2388824	-						30910408	PCOAH_00036770	729		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2388096	2388824	-	XM_020060468.1		XP_019915602.1	Uncharacterized protein		30910408	PCOAH_00036770	243	243	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2388096	2388824	-	XP_019915602.1		XM_020060468.1	Uncharacterized protein		30910408	PCOAH_00036770	243	80	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2400889	2401438	+						30910409	PCOAH_00036780	550		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2400889	2401438	+	XM_020060469.1		XP_019915842.1	Uncharacterized protein		30910409	PCOAH_00036780	207	207	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2400889	2401438	+	XP_019915842.1		XM_020060469.1	Uncharacterized protein		30910409	PCOAH_00036780	207	68	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2403402	2404592	+						30910410	PCOAH_00036790	1191		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2403402	2404592	+	XM_020060470.1		XP_019915994.1	Uncharacterized protein		30910410	PCOAH_00036790	1191	1191	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2403402	2404592	+	XP_019915994.1		XM_020060470.1	Uncharacterized protein		30910410	PCOAH_00036790	1191	396	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2404619	2408122	+						30910411	PCOAH_00036800	3504		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2404619	2408122	+	XM_020060471.1		XP_019915738.1	Uncharacterized protein		30910411	PCOAH_00036800	3504	3504	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2404619	2408122	+	XP_019915738.1		XM_020060471.1	Uncharacterized protein		30910411	PCOAH_00036800	3504	1167	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2409037	2410179	+						30910412	PCOAH_00036810	1143		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2409037	2410179	+	XM_020060472.1		XP_019915594.1	Uncharacterized protein		30910412	PCOAH_00036810	1143	1143	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2409037	2410179	+	XP_019915594.1		XM_020060472.1	Uncharacterized protein		30910412	PCOAH_00036810	1143	380	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2410911	2419080	+						30910413	PCOAH_00036820	8170		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2410911	2419080	+	XM_020060473.1		XP_019915977.1	Uncharacterized protein		30910413	PCOAH_00036820	5506	5506	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2410911	2419064	+	XP_019915977.1		XM_020060473.1	Uncharacterized protein		30910413	PCOAH_00036820	5490	1829	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2419547	2420947	-						30910414	PCOAH_00036830	1401		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2419547	2420947	-	XM_020060474.1		XP_019915824.1	Phenylalanine tRNA-ligase		30910414	PCOAH_00036830	1401	1401	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2419547	2420947	-	XP_019915824.1		XM_020060474.1	Phenylalanine tRNA-ligase		30910414	PCOAH_00036830	1401	466	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2423479	2429925	+						30910415	PCOAH_00036840	6447		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2423479	2429925	+	XM_020060475.1		XP_019915800.1	Uncharacterized protein		30910415	PCOAH_00036840	6234	6234	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2423479	2429907	+	XP_019915800.1		XM_020060475.1	Uncharacterized protein		30910415	PCOAH_00036840	6216	2071	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2430846	2432171	-						30910416	PCOAH_00036850	1326		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2430846	2432171	-	XM_020060476.1		XP_019915652.1	Calcium antiporter		30910416	PCOAH_00036850	1326	1326	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2430846	2432171	-	XP_019915652.1		XM_020060476.1	Calcium antiporter		30910416	PCOAH_00036850	1326	441	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2435127	2437748	+						30910417	PCOAH_00036860	2622		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2435127	2437748	+	XM_020060477.1		XP_019916037.1	Uncharacterized protein		30910417	PCOAH_00036860	2622	2622	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2435127	2437748	+	XP_019916037.1		XM_020060477.1	Uncharacterized protein		30910417	PCOAH_00036860	2622	873	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2438908	2440482	+						30910418	PCOAH_00036870	1575		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2438908	2440482	+	XM_020060478.1		XP_019915888.1	Dihydroorotate dehydrogenase (Fumarate)		30910418	PCOAH_00036870	1575	1575	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2438908	2440482	+	XP_019915888.1		XM_020060478.1	Dihydroorotate dehydrogenase (Fumarate)		30910418	PCOAH_00036870	1575	524	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2440833	2442266	-						30910419	PCOAH_00036880	1434		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2440833	2442266	-	XM_020060479.1		XP_019915582.1	Bcs-1 like protein		30910419	PCOAH_00036880	1434	1434	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2440833	2442266	-	XP_019915582.1		XM_020060479.1	Bcs-1 like protein		30910419	PCOAH_00036880	1434	477	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2444511	2446028	+						30910420	PCOAH_00036890	1518		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2444511	2446028	+	XM_020060480.1		XP_019915967.1	Uncharacterized protein		30910420	PCOAH_00036890	1518	1518	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2444511	2446028	+	XP_019915967.1		XM_020060480.1	Uncharacterized protein		30910420	PCOAH_00036890	1518	505	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2446727	2448101	-						30910421	PCOAH_00036900	1375		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2446727	2448101	-	XM_020060481.1		XP_019915914.1	Uncharacterized protein		30910421	PCOAH_00036900	1359	1359	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2446727	2448101	-	XP_019915914.1		XM_020060481.1	Uncharacterized protein		30910421	PCOAH_00036900	1359	452	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2450398	2451991	+						30910422	PCOAH_00036910	1594		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2450398	2451991	+	XM_020060482.1		XP_019916060.1	Uncharacterized protein		30910422	PCOAH_00036910	1473	1473	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2450398	2451991	+	XP_019916060.1		XM_020060482.1	Uncharacterized protein		30910422	PCOAH_00036910	1473	490	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2452276	2454105	-						30910423	PCOAH_00036920	1830		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2452276	2454105	-	XM_020060483.1		XP_019915673.1	Uncharacterized protein		30910423	PCOAH_00036920	1830	1830	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2452276	2454105	-	XP_019915673.1		XM_020060483.1	Uncharacterized protein		30910423	PCOAH_00036920	1830	609	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2454880	2456154	+						30910424	PCOAH_00036930	1275		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2454880	2456154	+	XM_020060484.1		XP_019915819.1	Uncharacterized protein		30910424	PCOAH_00036930	1275	1275	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2454880	2456154	+	XP_019915819.1		XM_020060484.1	Uncharacterized protein		30910424	PCOAH_00036930	1275	424	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2458747	2463795	+						30910425	PCOAH_00036940	5049		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2458747	2463795	+	XM_020060485.1		XP_019915972.1	SAC3/GNAP family-related protein		30910425	PCOAH_00036940	3828	3828	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2458747	2463795	+	XP_019915972.1		XM_020060485.1	SAC3/GNAP family-related protein		30910425	PCOAH_00036940	3828	1275	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2463567	2464613	-						30910426	PCOAH_00036950	1047		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2463567	2464613	-	XM_020060486.1		XP_019915589.1	Geranyl-geranyl transferase		30910426	PCOAH_00036950	1047	1047	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2463567	2464613	-	XP_019915589.1		XM_020060486.1	Geranyl-geranyl transferase		30910426	PCOAH_00036950	1047	348	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2465576	2468702	+						30910427	PCOAH_00036960	3127		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2465576	2468702	+	XM_020060487.1		XP_019915733.1	Elongation factor G		30910427	PCOAH_00036960	2697	2697	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2465576	2468702	+	XP_019915733.1		XM_020060487.1	Elongation factor G		30910427	PCOAH_00036960	2697	898	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2469557	2470483	-						30910428	PCOAH_00036970	927		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2469557	2470483	-	XM_020060488.1		XP_019915884.1	Uncharacterized protein		30910428	PCOAH_00036970	927	927	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2469557	2470483	-	XP_019915884.1		XM_020060488.1	Uncharacterized protein		30910428	PCOAH_00036970	927	308	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2471511	2472563	-						30910429	PCOAH_00036980	1053		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2471511	2472563	-	XM_020060489.1		XP_019915750.1	MYND finger domain protein		30910429	PCOAH_00036980	795	795	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2471511	2472563	-	XP_019915750.1		XM_020060489.1	MYND finger domain protein		30910429	PCOAH_00036980	795	264	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2473966	2478059	-						30910430	PCOAH_00036990	4094		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2473966	2478059	-	XM_020060490.1		XP_019915903.1	ATP-dependent RNA helicase		30910430	PCOAH_00036990	3924	3924	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2473966	2478059	-	XP_019915903.1		XM_020060490.1	ATP-dependent RNA helicase		30910430	PCOAH_00036990	3924	1307	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2484022	2487867	+						30910431	PCOAH_00037000	3846		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	11	NC_033566.1	2484022	2487867	+	XM_020060491.1		XP_019915974.1	Uncharacterized protein		30910431	PCOAH_00037000	3846	3846	partial
