# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	186471	191227	+	XP_012336375.1		XM_012480952.1	uncharacterized protein		24268649	AK88_03335	2586	861	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	194403	195818	-						24268650	AK88_03336	1416		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	194403	195818	-	XM_012480953.1		XP_012336376.1	uncharacterized protein		24268650	AK88_03336	1416	1416	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	194403	195818	-	XP_012336376.1		XM_012480953.1	uncharacterized protein		24268650	AK88_03336	1416	471	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	198233	198877	-						24268651	AK88_03337	645		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	198233	198877	-	XM_012480954.1		XP_012336377.1	uncharacterized protein		24268651	AK88_03337	645	645	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	198233	198877	-	XP_012336377.1		XM_012480954.1	uncharacterized protein		24268651	AK88_03337	645	214	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	200556	208189	+						24268652	AK88_03338	7634		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	200556	208189	+	XM_012480955.1		XP_012336378.1	uncharacterized protein		24268652	AK88_03338	2010	2010	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	200556	208189	+	XP_012336378.1		XM_012480955.1	uncharacterized protein		24268652	AK88_03338	2010	669	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	209466	209909	+						24268653	AK88_03339	444		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	209466	209909	+	XM_012480956.1		XP_012336379.1	uncharacterized protein		24268653	AK88_03339	444	444	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	209466	209909	+	XP_012336379.1		XM_012480956.1	uncharacterized protein		24268653	AK88_03339	444	147	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	210593	215713	-						24268654	AK88_03340	5121		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	210593	215713	-	XM_012480957.1		XP_012336380.1	uncharacterized protein		24268654	AK88_03340	3906	3906	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	210593	215713	-	XP_012336380.1		XM_012480957.1	uncharacterized protein		24268654	AK88_03340	3906	1301	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	222436	223816	-						24268655	AK88_03341	1381		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	222436	223816	-	XM_012480958.1		XP_012336381.1	uncharacterized protein		24268655	AK88_03341	738	738	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	222436	223816	-	XP_012336381.1		XM_012480958.1	uncharacterized protein		24268655	AK88_03341	738	245	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	223867	224049	-						24268656	AK88_03342	183		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	223867	224049	-	XM_012480959.1		XP_012336382.1	uncharacterized protein		24268656	AK88_03342	183	183	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	223867	224049	-	XP_012336382.1		XM_012480959.1	uncharacterized protein		24268656	AK88_03342	183	60	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	225931	226833	+						24268657	AK88_03343	903		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	225931	226833	+	XM_012480960.1		XP_012336383.1	uncharacterized protein		24268657	AK88_03343	768	768	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	225931	226833	+	XP_012336383.1		XM_012480960.1	uncharacterized protein		24268657	AK88_03343	768	255	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	228133	234941	-						24268658	AK88_03344	6809		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	228133	234941	-	XM_012480961.1		XP_012336384.1	uncharacterized protein		24268658	AK88_03344	3771	3771	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	228133	234941	-	XP_012336384.1		XM_012480961.1	uncharacterized protein		24268658	AK88_03344	3771	1256	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	236305	239662	-						24268659	AK88_03345	3358		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	236305	239662	-	XM_012480962.1		XP_012336385.1	uncharacterized protein		24268659	AK88_03345	3069	3069	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	236305	239662	-	XP_012336385.1		XM_012480962.1	uncharacterized protein		24268659	AK88_03345	3069	1022	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	241456	245743	-						24268660	AK88_03346	4288		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	241456	245743	-	XM_012480963.1		XP_012336386.1	uncharacterized protein		24268660	AK88_03346	2991	2991	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	241456	245743	-	XP_012336386.1		XM_012480963.1	uncharacterized protein		24268660	AK88_03346	2991	996	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	248023	248397	-						24268661	AK88_03347	375		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	248023	248397	-	XM_012480964.1		XP_012336387.1	uncharacterized protein		24268661	AK88_03347	375	375	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	248023	248397	-	XP_012336387.1		XM_012480964.1	uncharacterized protein		24268661	AK88_03347	375	124	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	249689	250837	-						24268662	AK88_03348	1149		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	249689	250837	-	XM_012480965.1		XP_012336388.1	uncharacterized protein		24268662	AK88_03348	1149	1149	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192617.1	249689	250837	-	XP_012336388.1		XM_012480965.1	uncharacterized protein		24268662	AK88_03348	1149	382	partial
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	293	703	+						24268663	AK88_03349	411		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	293	703	+	XM_012480966.1		XP_012336389.1	histone		24268663	AK88_03349	411	411	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	293	703	+	XP_012336389.1		XM_012480966.1	histone		24268663	AK88_03349	411	136	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	1389	2010	-						24268664	AK88_03350	622		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	1389	2010	-	XM_012480967.1		XP_012336390.1	uncharacterized protein		24268664	AK88_03350	372	372	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	1389	2010	-	XP_012336390.1		XM_012480967.1	uncharacterized protein		24268664	AK88_03350	372	123	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	4473	5903	+						24268665	AK88_03351	1431		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	4473	5903	+	XM_012480968.1		XP_012336391.1	uncharacterized protein		24268665	AK88_03351	255	255	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	4473	5903	+	XP_012336391.1		XM_012480968.1	uncharacterized protein		24268665	AK88_03351	255	84	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	6015	8030	+						24268666	AK88_03352	2016		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	6015	8030	+	XM_012480969.1		XP_012336392.1	transketolase		24268666	AK88_03352	2016	2016	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	6015	8030	+	XP_012336392.1		XM_012480969.1	transketolase		24268666	AK88_03352	2016	671	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	8431	12189	-						24268667	AK88_03353	3759		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	8431	12189	-	XM_012480970.1		XP_012336393.1	uncharacterized protein		24268667	AK88_03353	3759	3759	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	8431	12189	-	XP_012336393.1		XM_012480970.1	uncharacterized protein		24268667	AK88_03353	3759	1252	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	15657	16981	-						24268668	AK88_03354	1325		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	15657	16981	-	XM_012480971.1		XP_012336394.1	uncharacterized protein		24268668	AK88_03354	858	858	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	15657	16981	-	XP_012336394.1		XM_012480971.1	uncharacterized protein		24268668	AK88_03354	858	285	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	18586	18852	-						24268669	AK88_03355	267		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	18586	18852	-	XM_012480972.1		XP_012336395.1	uncharacterized protein		24268669	AK88_03355	267	267	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	18586	18852	-	XP_012336395.1		XM_012480972.1	uncharacterized protein		24268669	AK88_03355	267	88	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	19897	23699	+						24268670	AK88_03356	3803		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	19897	23699	+	XM_012480973.1		XP_012336396.1	uncharacterized protein		24268670	AK88_03356	1695	1695	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	19897	23699	+	XP_012336396.1		XM_012480973.1	uncharacterized protein		24268670	AK88_03356	1695	564	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	24226	26652	-						24268671	AK88_03357	2427		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	24226	26652	-	XM_012480974.1		XP_012336397.1	uncharacterized protein		24268671	AK88_03357	2427	2427	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	24226	26652	-	XP_012336397.1		XM_012480974.1	uncharacterized protein		24268671	AK88_03357	2427	808	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	29664	35877	-						24268672	AK88_03358	6214		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	29664	35877	-	XM_012480975.1		XP_012336398.1	uncharacterized protein		24268672	AK88_03358	384	384	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	29664	35877	-	XP_012336398.1		XM_012480975.1	uncharacterized protein		24268672	AK88_03358	384	127	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	36259	37425	-						24268673	AK88_03359	1167		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	36259	37425	-	XM_012480976.1		XP_012336399.1	uncharacterized protein		24268673	AK88_03359	1167	1167	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	36259	37425	-	XP_012336399.1		XM_012480976.1	uncharacterized protein		24268673	AK88_03359	1167	388	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	39239	41335	-						24268674	AK88_03360	2097		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	39239	41335	-	XM_012480977.1		XP_012336400.1	uncharacterized protein		24268674	AK88_03360	2097	2097	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	39239	41335	-	XP_012336400.1		XM_012480977.1	uncharacterized protein		24268674	AK88_03360	2097	698	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	42735	43201	-						24268675	AK88_03361	467		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	42735	43201	-	XM_012480978.1		XP_012336401.1	60S ribosomal protein L39		24268675	AK88_03361	204	204	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	42735	43201	-	XP_012336401.1		XM_012480978.1	60S ribosomal protein L39		24268675	AK88_03361	204	67	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	44944	54201	-						24268676	AK88_03362	9258		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	44944	54201	-	XM_012480979.1		XP_012336402.1	uncharacterized protein		24268676	AK88_03362	8610	8610	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	44944	54201	-	XP_012336402.1		XM_012480979.1	uncharacterized protein		24268676	AK88_03362	8610	2869	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	61590	62531	+						24268677	AK88_03363	942		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	61590	62531	+	XM_012480980.1		XP_012336403.1	uncharacterized protein		24268677	AK88_03363	540	540	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	61590	62531	+	XP_012336403.1		XM_012480980.1	uncharacterized protein		24268677	AK88_03363	540	179	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	63060	63556	-						24268678	AK88_03364	497		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	63060	63556	-	XM_012480981.1		XP_012336404.1	uncharacterized protein		24268678	AK88_03364	261	261	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	63060	63556	-	XP_012336404.1		XM_012480981.1	uncharacterized protein		24268678	AK88_03364	261	86	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	64282	66027	-						24268679	AK88_03365	1746		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	64282	66027	-	XM_012480982.1		XP_012336405.1	uncharacterized protein		24268679	AK88_03365	1746	1746	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	64282	66027	-	XP_012336405.1		XM_012480982.1	uncharacterized protein		24268679	AK88_03365	1746	581	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	67827	73383	-						24268680	AK88_03366	5557		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	67827	73383	-	XM_012480983.1		XP_012336406.1	uncharacterized protein		24268680	AK88_03366	4572	4572	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	67827	73383	-	XP_012336406.1		XM_012480983.1	uncharacterized protein		24268680	AK88_03366	4572	1523	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	74924	75628	+						24268681	AK88_03367	705		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	74924	75628	+	XM_012480984.1		XP_012336407.1	uncharacterized protein		24268681	AK88_03367	705	705	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	74924	75628	+	XP_012336407.1		XM_012480984.1	uncharacterized protein		24268681	AK88_03367	705	234	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	76042	78212	-						24268682	AK88_03368	2171		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	76042	78212	-	XM_012480985.1		XP_012336408.1	cytoplasmic tRNA 2-thiolation protein 1		24268682	AK88_03368	1803	1803	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	76042	78212	-	XP_012336408.1		XM_012480985.1	cytoplasmic tRNA 2-thiolation protein 1		24268682	AK88_03368	1803	600	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	80425	81468	-						24268683	AK88_03369	1044		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	80425	81468	-	XM_012480986.1		XP_012336409.1	uncharacterized protein		24268683	AK88_03369	1044	1044	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	80425	81468	-	XP_012336409.1		XM_012480986.1	uncharacterized protein		24268683	AK88_03369	1044	347	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	82650	83909	-						24268684	AK88_03370	1260		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	82650	83909	-	XM_012480987.1		XP_012336410.1	uncharacterized protein		24268684	AK88_03370	1260	1260	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	82650	83909	-	XP_012336410.1		XM_012480987.1	uncharacterized protein		24268684	AK88_03370	1260	419	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	84801	86060	-						24268685	AK88_03371	1260		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	84801	86060	-	XM_012480988.1		XP_012336411.1	uncharacterized protein		24268685	AK88_03371	1260	1260	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192618.1	84801	86060	-	XP_012336411.1		XM_012480988.1	uncharacterized protein		24268685	AK88_03371	1260	419	
