# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	207727	209306	+						20038365	C922_03091	1580		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	207727	209306	+	XM_008818683.1		XP_008816905.1	hypothetical protein		20038365	C922_03091	1329	1329	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	207727	209306	+	XP_008816905.1		XM_008818683.1	hypothetical protein		20038365	C922_03091	1329	442	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	209508	213233	-						20038366	C922_03092	3726		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	209508	213233	-	XM_008818684.1		XP_008816906.1	hypothetical protein		20038366	C922_03092	3726	3726	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	209508	213233	-	XP_008816906.1		XM_008818684.1	hypothetical protein		20038366	C922_03092	3726	1241	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	214738	216296	-						20038367	C922_03093	1559		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	214738	216296	-	XM_008818685.1		XP_008816907.1	protein-L-isoaspartate O-methyltransferase		20038367	C922_03093	891	891	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	214738	216296	-	XP_008816907.1		XM_008818685.1	protein-L-isoaspartate O-methyltransferase		20038367	C922_03093	891	296	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	218076	220007	-						20038368	C922_03094	1932		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	218076	220007	-	XM_008818686.1		XP_008816908.1	hypothetical protein		20038368	C922_03094	1932	1932	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	218076	220007	-	XP_008816908.1		XM_008818686.1	hypothetical protein		20038368	C922_03094	1932	643	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	221247	222140	-						20038369	C922_03095	894		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	221247	222140	-	XM_008818687.1		XP_008816909.1	hypothetical protein		20038369	C922_03095	714	714	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	221247	222140	-	XP_008816909.1		XM_008818687.1	hypothetical protein		20038369	C922_03095	714	237	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	223210	223577	-						20038370	C922_03096	368		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	223210	223577	-	XM_008818688.1		XP_008816910.1	H/ACA ribonucleoprotein complex subunit 3		20038370	C922_03096	168	168	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	223210	223577	-	XP_008816910.1		XM_008818688.1	H/ACA ribonucleoprotein complex subunit 3		20038370	C922_03096	168	55	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	224482	227642	+						20038371	C922_03097	3161		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	224482	227642	+	XM_008818689.1		XP_008816911.1	hypothetical protein		20038371	C922_03097	2961	2961	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	224482	227642	+	XP_008816911.1		XM_008818689.1	hypothetical protein		20038371	C922_03097	2961	986	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	230368	233643	-						20038372	C922_03098	3276		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	230368	233643	-	XM_008818690.1		XP_008816912.1	hypothetical protein		20038372	C922_03098	3276	3276	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	230368	233643	-	XP_008816912.1		XM_008818690.1	hypothetical protein		20038372	C922_03098	3276	1091	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	236508	238352	+						20038373	C922_03099	1845		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	236508	238352	+	XM_008818691.1		XP_008816913.1	hypothetical protein		20038373	C922_03099	1089	1089	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	236508	238352	+	XP_008816913.1		XM_008818691.1	hypothetical protein		20038373	C922_03099	1089	362	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	239350	256047	-						20038374	C922_03100	16698		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	239350	256047	-	XM_008818692.1		XP_008816914.1	hypothetical protein		20038374	C922_03100	16374	16374	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	239350	256047	-	XP_008816914.1		XM_008818692.1	hypothetical protein		20038374	C922_03100	16374	5457	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	260961	266106	-						20038375	C922_03101	5146		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	260961	266106	-	XM_008818693.1		XP_008816915.1	DNA topoisomerase 2		20038375	C922_03101	4515	4515	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	260961	266106	-	XP_008816915.1		XM_008818693.1	DNA topoisomerase 2		20038375	C922_03101	4515	1504	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	270492	271100	+						20038376	C922_03102	609		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	270492	271100	+	XM_008818694.1		XP_008816916.1	hypothetical protein		20038376	C922_03102	306	306	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	270492	271100	+	XP_008816916.1		XM_008818694.1	hypothetical protein		20038376	C922_03102	306	101	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	271278	272747	-						20038377	C922_03103	1470		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	271278	272747	-	XM_008818695.1		XP_008816917.1	hypothetical protein		20038377	C922_03103	1281	1281	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	271278	272747	-	XP_008816917.1		XM_008818695.1	hypothetical protein		20038377	C922_03103	1281	426	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	272830	276761	-						20038378	C922_03104	3932		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	272830	276761	-	XM_008818696.1		XP_008816918.1	hypothetical protein		20038378	C922_03104	3834	3834	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	272830	276761	-	XP_008816918.1		XM_008818696.1	hypothetical protein		20038378	C922_03104	3834	1277	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	278342	285424	-						20038379	C922_03105	7083		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	278342	285424	-	XM_008818697.1		XP_008816919.1	hypothetical protein		20038379	C922_03105	7083	7083	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	278342	285424	-	XP_008816919.1		XM_008818697.1	hypothetical protein		20038379	C922_03105	7083	2360	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	287447	294310	+						20038380	C922_03106	6864		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	287447	294310	+	XM_008818698.1		XP_008816920.1	serine/threonine protein kinase		20038380	C922_03106	6864	6864	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	287447	294310	+	XP_008816920.1		XM_008818698.1	serine/threonine protein kinase		20038380	C922_03106	6864	2287	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	294677	296313	-						20038381	C922_03107	1637		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	294677	296313	-	XM_008818699.1		XP_008816921.1	ABC transporter ATP-binding protein		20038381	C922_03107	774	774	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	294677	296313	-	XP_008816921.1		XM_008818699.1	ABC transporter ATP-binding protein		20038381	C922_03107	774	257	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	297076	298269	+						20038382	C922_03108	1194		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	297076	298269	+	XM_008818700.1		XP_008816922.1	hypothetical protein		20038382	C922_03108	1194	1194	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	297076	298269	+	XP_008816922.1		XM_008818700.1	hypothetical protein		20038382	C922_03108	1194	397	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	299170	300170	-						20038383	C922_03109	1001		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	299170	300170	-	XM_008818701.1		XP_008816923.1	calmodulin		20038383	C922_03109	450	450	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	299170	300170	-	XP_008816923.1		XM_008818701.1	calmodulin		20038383	C922_03109	450	149	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	303409	305088	+						20038384	C922_03110	1680		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	303409	305088	+	XM_008818702.1		XP_008816924.1	STI1-like protein		20038384	C922_03110	1680	1680	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	303409	305088	+	XP_008816924.1		XM_008818702.1	STI1-like protein		20038384	C922_03110	1680	559	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	305951	307187	-						20038385	C922_03111	1237		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	305951	307187	-	XM_008818703.1		XP_008816925.1	hypothetical protein		20038385	C922_03111	858	858	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	305951	307187	-	XP_008816925.1		XM_008818703.1	hypothetical protein		20038385	C922_03111	858	285	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	309060	331127	-						20038386	C922_03112	22068		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	309060	331127	-	XM_008818704.1		XP_008816926.1	hypothetical protein		20038386	C922_03112	21966	21966	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	309060	331127	-	XP_008816926.1		XM_008818704.1	hypothetical protein		20038386	C922_03112	21966	7321	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	332855	334651	+						20038387	C922_03113	1797		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	332855	334651	+	XM_008818705.1		XP_008816927.1	methionyl aminopeptidase		20038387	C922_03113	1797	1797	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	332855	334651	+	XP_008816927.1		XM_008818705.1	methionyl aminopeptidase		20038387	C922_03113	1797	598	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	336151	336639	-						20038388	C922_03114	489		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	336151	336639	-	XM_008818706.1		XP_008816928.1	hypothetical protein		20038388	C922_03114	489	489	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	336151	336639	-	XP_008816928.1		XM_008818706.1	hypothetical protein		20038388	C922_03114	489	162	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	339064	339828	+						20038389	C922_03115	765		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	339064	339828	+	XM_008818707.1		XP_008816929.1	hypothetical protein		20038389	C922_03115	765	765	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	339064	339828	+	XP_008816929.1		XM_008818707.1	hypothetical protein		20038389	C922_03115	765	254	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	340674	342316	+						20038390	C922_03116	1643		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	340674	342316	+	XM_008818708.1		XP_008816930.1	hypothetical protein		20038390	C922_03116	1032	1032	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	340674	342316	+	XP_008816930.1		XM_008818708.1	hypothetical protein		20038390	C922_03116	1032	343	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	343706	345007	+						20038391	C922_03117	1302		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	343706	345007	+	XM_008818709.1		XP_008816931.1	cytochrome c oxidase assembly protein subunit 15		20038391	C922_03117	1302	1302	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	343706	345007	+	XP_008816931.1		XM_008818709.1	cytochrome c oxidase assembly protein subunit 15		20038391	C922_03117	1302	433	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	345281	346377	-						20038392	C922_03118	1097		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	345281	346377	-	XM_008818710.1		XP_008816932.1	hypothetical protein		20038392	C922_03118	873	873	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	345281	346377	-	XP_008816932.1		XM_008818710.1	hypothetical protein		20038392	C922_03118	873	290	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	348818	350680	+						20038393	C922_03119	1863		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	348818	350680	+	XM_008818711.1		XP_008816933.1	hypothetical protein		20038393	C922_03119	1149	1149	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	348818	350680	+	XP_008816933.1		XM_008818711.1	hypothetical protein		20038393	C922_03119	1149	382	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	351541	360819	-						20038394	C922_03120	9279		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	351541	360819	-	XM_008818712.1		XP_008816934.1	NAD(P)H-dependent glutamate synthase		20038394	C922_03120	9279	9279	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	351541	360819	-	XP_008816934.1		XM_008818712.1	NAD(P)H-dependent glutamate synthase		20038394	C922_03120	9279	3092	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	363570	364145	-						20038395	C922_03121	576		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	363570	364145	-	XM_008818713.1		XP_008816935.1	hypothetical protein		20038395	C922_03121	576	576	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	363570	364145	-	XP_008816935.1		XM_008818713.1	hypothetical protein		20038395	C922_03121	576	191	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	365849	366565	+						20038396	C922_03122	717		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	365849	366565	+	XM_008818714.1		XP_008816936.1	hypothetical protein		20038396	C922_03122	717	717	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	365849	366565	+	XP_008816936.1		XM_008818714.1	hypothetical protein		20038396	C922_03122	717	238	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	367025	372268	-						20038397	C922_03123	5244		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	367025	372268	-	XM_008818715.1		XP_008816937.1	hypothetical protein		20038397	C922_03123	5244	5244	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	367025	372268	-	XP_008816937.1		XM_008818715.1	hypothetical protein		20038397	C922_03123	5244	1747	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	375901	380250	-						20038398	C922_03124	4350		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	375901	380250	-	XM_008818716.1		XP_008816938.1	hypothetical protein		20038398	C922_03124	2580	2580	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	375901	380250	-	XP_008816938.1		XM_008818716.1	hypothetical protein		20038398	C922_03124	2580	859	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	383873	385372	+						20038399	C922_03125	1500		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	383873	385372	+	XM_008818717.1		XP_008816939.1	hypothetical protein		20038399	C922_03125	1500	1500	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	383873	385372	+	XP_008816939.1		XM_008818717.1	hypothetical protein		20038399	C922_03125	1500	499	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	385854	386786	-						20038400	C922_03126	933		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481846.1	385854	386786	-	XM_008818718.1		XP_008816940.1	hypothetical protein		20038400	C922_03126	933	933	partial
